,id,n_victimas,fecha,hora,comuna,longitud,latitud,victima,gravedad
20475,LC-2021-0389093,1,2021-08-06,7,13,-58.458016298913,-34.547291959615,moto,LEVE
20476,LC-2021-0389128,1,2021-08-06,9,4,-58.416731683469,-34.656735622078,auto,LEVE
20477,LC-2021-0389158,1,2021-08-06,9,15,-58.4585311952,-34.5785713711,moto,LEVE
20478,LC-2021-0389217,1,2021-08-06,10,11,-58.479372160539,-34.61175878542,moto,LEVE
20479,LC-2021-0389232,1,2021-08-06,7,13,-58.458016298913,-34.547291959615,moto,LEVE
20480,LC-2021-0389273,2,2021-08-06,9,15,-58.48543385266,-34.588350571684,auto,LEVE
20481,LC-2021-0389348,1,2021-08-06,10,14,-58.404691786574,-34.580479984659,auto,GRAVE
20482,LC-2021-0389841,1,2021-08-06,13,15,-58.450768435285,-34.588690532901,moto,LEVE
20483,LC-2021-0389916,2,2021-08-06,13,14,-58.401656867016,-34.582005912119,moto,LEVE
20484,LC-2021-0390031,3,2021-08-06,15,1,-58.38134913361,-34.616516174261,moto,LEVE
20485,LC-2021-0390139,1,2021-08-06,16,14,-58.437190155881,-34.584922189863,moto,LEVE
20486,LC-2021-0390182,1,2021-08-06,17,1,-58.370621796211,-34.600665076189,moto,LEVE
20487,LC-2021-0390262,1,2021-08-06,14,13,-58.448953980203,-34.565961162512,moto,LEVE
20488,LC-2021-0390274,1,2021-08-06,15,15,-58.442143057539,-34.600639498937,moto,LEVE
20489,LC-2021-0390279,1,2021-08-06,17,13,-58.457941122708,-34.574138358485,moto,LEVE
20490,LC-2021-0390417,1,2021-08-06,19,11,-58.481804123275,-34.608278941752,moto,LEVE
20491,LC-2021-0390432,2,2021-08-06,15,4,-58.373878011665,-34.651705425952,moto,LEVE
20492,LC-2021-0390438,1,2021-08-06,19,5,-58.415563516299,-34.599611398326,moto,LEVE
20493,LC-2021-0390446,1,2021-08-06,19,13,-58.452122801458,-34.553659601325,moto,LEVE
20494,LC-2021-0390474,1,2021-08-06,20,10,-58.508698615236,-34.638881139592,moto,LEVE
20495,LC-2021-0390503,1,2021-08-06,19,10,-58.521081012205,-34.633823090642,moto,LEVE
20496,LC-2021-0390600,1,2021-08-06,22,14,-58.430045539749,-34.577242334215,moto,LEVE
20497,LC-2021-0390634,1,2021-08-06,21,13,-58.44733000337,-34.556240414664,moto,LEVE
20498,LC-2021-0390914,1,2021-08-06,13,13,-58.471259219222,-34.55337597368,moto,LEVE
20499,LC-2021-0391153,1,2021-08-06,20,1,-58.384955833164,-34.613536471293,moto,LEVE
20500,LC-2021-0397234,1,2021-08-06,20,14,-58.421599703206,-34.580846170072,transporte_publico,LEVE
20502,LC-2021-0390746,1,2021-08-07,0,8,-58.448999250256,-34.659943770451,auto,LEVE
20503,LC-2021-0390793,1,2021-08-07,2,6,-58.434659034914,-34.623046061515,moto,LEVE
20504,LC-2021-0390892,2,2021-08-07,7,8,-58.482674264957,-34.684544562337,moto,LEVE
20505,LC-2021-0391060,2,2021-08-07,11,10,-58.526268807729,-34.614890325566,moto,LEVE
20506,LC-2021-0391141,1,2021-08-07,11,4,-58.377133531396,-34.648948173529,auto,LEVE
20507,LC-2021-0391142,1,2021-08-07,11,10,-58.504974818818,-34.63389523865,moto,LEVE
20508,LC-2021-0391195,1,2021-08-07,10,15,-58.458069319366,-34.585022747046,moto,LEVE
20509,LC-2021-0391262,1,2021-08-07,13,9,-58.493151231853,-34.645401695991,moto,LEVE
20510,LC-2021-0391267,1,2021-08-07,0,6,-58.437747876235,-34.618872331104,moto,LEVE
20511,LC-2021-0391354,1,2021-08-07,14,15,-58.434527768827,-34.602010124704,moto,LEVE
20512,LC-2021-0391377,1,2021-08-07,13,9,-58.529942190033,-34.640559183402,moto,LEVE
20513,LC-2021-0391383,1,2021-08-07,16,4,-58.390900300476,-34.634246859729,moto,LEVE
20514,LC-2021-0391395,1,2021-08-07,14,12,-58.482716569569,-34.563203923551,moto,LEVE
20515,LC-2021-0391429,1,2021-08-07,13,15,-58.453896762297,-34.587440440024,auto,LEVE
20516,LC-2021-0391459,1,2021-08-07,13,9,-58.529311419102,-34.654229179843,moto,LEVE
20517,LC-2021-0391479,2,2021-08-07,17,4,-58.398271364533,-34.641213399786,auto,LEVE
20518,LC-2021-0391512,1,2021-08-07,16,5,-58.414516424559,-34.604014699878,moto,LEVE
20519,LC-2021-0391668,2,2021-08-07,17,3,-58.392289656654,-34.604435273925,moto,LEVE
20520,LC-2021-0391677,1,2021-08-07,17,13,-58.451718049586,-34.557830682312,moto,LEVE
20521,LC-2021-0391734,1,2021-08-07,20,3,-58.406154023932,-34.621817784594,moto,LEVE
20523,LC-2021-0391772,1,2021-08-07,18,1,-58.374371602904,-34.622130921953,ciclista,GRAVE
20524,LC-2021-0391834,1,2021-08-07,20,12,-58.47694128562,-34.553808368425,moto,LEVE
20525,LC-2021-0391850,1,2021-08-07,21,7,-58.440157088049,-34.629129133896,moto,LEVE
20526,LC-2021-0391892,1,2021-08-07,22,15,-58.455183452747,-34.603607485822,moto,LEVE
20527,LC-2021-0394291,1,2021-08-07,8,1,-58.383441816107,-34.609190927189,transporte_publico,LEVE
20528,LC-2021-0394577,1,2021-08-07,13,5,-58.416137870224,-34.638946104771,moto,LEVE
20529,LC-2021-0397240,1,2021-08-07,8,13,-58.447729177856,-34.574838869759,moto,LEVE
20530,LC-2021-0402867,1,2021-08-07,15,1,-58.387442831217,-34.61255687905,moto,LEVE
20531,LC-2021-0406094,1,2021-08-07,13,12,-58.509930461176,-34.56919739421,moto,LEVE
20533,LC-2021-0391959,1,2021-08-08,0,12,-58.474927694095,-34.539988874819,auto,LEVE
20534,LC-2021-0391973,1,2021-08-08,1,1,-58.3858332518,-34.622390029979,moto,LEVE
20535,LC-2021-0392411,1,2021-08-08,13,2,-58.414630286727,-34.597897398445,moto,LEVE
20536,LC-2021-0392500,1,2021-08-08,12,9,-58.502517906284,-34.674503135662,moto,LEVE
20537,LC-2021-0392527,3,2021-08-08,14,15,-58.449634071361,-34.597157693856,auto,LEVE
20538,LC-2021-0392602,1,2021-08-08,16,13,-58.453247691936,-34.558335080491,moto,LEVE
20539,LC-2021-0392815,1,2021-08-08,23,6,-58.443173404109,-34.628083947218,moto,LEVE
20540,LC-2021-0392826,1,2021-08-08,22,8,-58.482443548452,-34.688131645666,moto,LEVE
20541,LC-2021-0393780,1,2021-08-08,19,5,-58.412546232728,-34.620641231384,moto,LEVE
20542,LC-2021-0394019,1,2021-08-08,19,14,-58.435529669503,-34.57506103786,auto,LEVE
20543,LC-2021-0404959,3,2021-08-08,18,1,-58.390659768961,-34.622862404096,auto,LEVE
20544,LC-2021-0423226,1,2021-08-08,10,13,-58.468711005516,-34.536597390814,transporte_publico,LEVE
20545,LC-2021-0392891,1,2021-08-09,2,15,-58.450768435285,-34.588690532901,transporte_publico,LEVE
20546,LC-2021-0392924,1,2021-08-09,5,7,-58.449218213577,-34.647249198992,moto,LEVE
20547,LC-2021-0392950,1,2021-08-09,7,5,-58.422214531678,-34.621392696667,moto,LEVE
20548,LC-2021-0393096,1,2021-08-09,8,12,-58.489831780104,-34.583923841383,moto,LEVE
20549,LC-2021-0393125,1,2021-08-09,9,14,-58.427224041624,-34.593554729422,moto,LEVE
20550,LC-2021-0393350,1,2021-08-09,10,7,-58.454575466783,-34.62447891722,moto,LEVE
20551,LC-2021-0393458,1,2021-08-09,10,2,-58.403040484721,-34.588625664405,moto,LEVE
20552,LC-2021-0393469,1,2021-08-09,12,1,-58.386312959533,-34.607609793028,moto,LEVE
20553,LC-2021-0393660,2,2021-08-09,13,1,-58.375335179965,-34.592764629935,moto,LEVE
20554,LC-2021-0393901,1,2021-08-09,14,5,-58.422865781115,-34.632108666499,moto,LEVE
20555,LC-2021-0393903,1,2021-08-09,13,6,-58.443514122202,-34.621173635036,moto,LEVE
20556,LC-2021-0393911,1,2021-08-09,15,15,-58.490132265436,-34.587888353446,moto,LEVE
20557,LC-2021-0394113,4,2021-08-09,17,8,-58.470649322389,-34.687332363267,auto,LEVE
20558,LC-2021-0394229,1,2021-08-09,17,2,-58.394876094741,-34.59371620616,moto,LEVE
20559,LC-2021-0394300,1,2021-08-09,18,10,-58.503836749723,-34.630379292362,moto,LEVE
20560,LC-2021-0394364,1,2021-08-09,18,3,-58.406541367273,-34.60870763619,moto,LEVE
20561,LC-2021-0394519,6,2021-08-09,20,4,-58.375710780684,-34.655840796206,auto,GRAVE
20562,LC-2021-0395792,1,2021-08-09,11,15,-58.470873511947,-34.57827342701,moto,LEVE
20564,LC-2021-0392374,1,2021-08-10,9,3,-58.396365301885,-34.623058595303,moto,LEVE
20565,LC-2021-0394824,1,2021-08-10,8,9,-58.501269604257,-34.673568054505,moto,LEVE
20566,LC-2021-0394843,1,2021-08-10,9,9,-58.52264954338,-34.638022605597,moto,LEVE
20567,LC-2021-0394855,1,2021-08-10,9,15,-58.469580898821,-34.578549069018,moto,LEVE
20569,LC-2021-0395082,1,2021-08-10,9,13,-58.44219363513,-34.547774557924,moto,LEVE
20572,LC-2021-0395222,1,2021-08-10,11,11,-58.5293372373,-34.610981860794,moto,LEVE
20573,LC-2021-0395372,1,2021-08-10,12,10,-58.493440410342,-34.61917706219,moto,LEVE
20574,LC-2021-0395387,1,2021-08-10,12,1,-58.387271098401,-34.633354290707,moto,LEVE
20576,LC-2021-0395508,1,2021-08-10,13,14,-58.422885549948,-34.589763621035,moto,LEVE
20577,LC-2021-0395635,1,2021-08-10,13,3,-58.405893831405,-34.607500203982,transporte_publico,LEVE
20578,LC-2021-0395735,1,2021-08-10,15,10,-58.523272113978,-34.634218532899,moto,LEVE
20579,LC-2021-0395836,1,2021-08-10,16,14,-58.423320277068,-34.592198772066,moto,LEVE
20580,LC-2021-0395864,1,2021-08-10,15,1,-58.385877763563,-34.617847891475,moto,LEVE
20581,LC-2021-0395871,1,2021-08-10,15,12,-58.493452720415,-34.580884986857,auto,LEVE
20582,LC-2021-0395986,2,2021-08-10,14,15,-58.454002535784,-34.605651234585,moto,LEVE
20583,LC-2021-0396267,1,2021-08-10,16,4,-58.40466627273,-34.650457770468,moto,LEVE
20584,LC-2021-0396287,1,2021-08-10,18,12,-58.494644274612,-34.566225944875,moto,LEVE
20585,LC-2021-0396470,1,2021-08-10,20,7,-58.452569408113,-34.628540774465,moto,LEVE
20586,LC-2021-0396542,1,2021-08-10,21,1,-58.382774795878,-34.594301604803,auto,LEVE
20588,LC-2021-0396776,1,2021-08-10,20,1,-58.373086767518,-34.617156911685,moto,LEVE
20589,LC-2021-0396971,1,2021-08-10,10,15,-58.454002535784,-34.605651234585,transporte_publico,LEVE
20590,LC-2021-0398973,1,2021-08-10,8,8,-58.444513161835,-34.684758668861,auto,LEVE
20594,LC-2021-0396761,1,2021-08-11,8,3,-58.399278293328,-34.623417205287,moto,LEVE
20595,LC-2021-0396798,1,2021-08-11,8,9,-58.471067463575,-34.657819727304,moto,LEVE
20596,LC-2021-0396805,1,2021-08-11,8,8,-58.479767858452,-34.691531969258,moto,LEVE
20597,LC-2021-0396812,1,2021-08-11,8,1,-58.367288073143,-34.618195315339,moto,LEVE
20598,LC-2021-0396895,1,2021-08-11,9,5,-58.415337104904,-34.611875629162,moto,LEVE
20599,LC-2021-0397018,1,2021-08-11,10,12,-58.493452720415,-34.580884986857,moto,LEVE
20600,LC-2021-0397307,1,2021-08-11,11,4,-58.373878011665,-34.651705425952,moto,LEVE
20601,LC-2021-0397335,1,2021-08-11,11,2,-58.401742329423,-34.583775639601,camion,LEVE
20602,LC-2021-0397440,1,2021-08-11,10,15,-58.446609203192,-34.606227701437,auto,LEVE
20604,LC-2021-0397694,1,2021-08-11,13,7,-58.459423080627,-34.627580212148,moto,LEVE
20605,LC-2021-0397819,1,2021-08-11,14,3,-58.394598698003,-34.61588970963,moto,LEVE
20606,LC-2021-0398029,1,2021-08-11,15,13,-58.457507752707,-34.561085776991,moto,LEVE
20607,LC-2021-0398047,3,2021-08-11,17,12,-58.500738109269,-34.5497951022,moto,LEVE
20608,LC-2021-0398098,1,2021-08-11,16,11,-58.471215764421,-34.61307538528,moto,LEVE
20609,LC-2021-0398113,4,2021-08-11,16,6,-58.436458204996,-34.618299793509,moto,LEVE
20610,LC-2021-0398118,2,2021-08-11,15,12,-58.480802074677,-34.577687953912,moto,LEVE
20611,LC-2021-0398128,1,2021-08-11,17,2,-58.391958886166,-34.595838259715,moto,LEVE
20612,LC-2021-0398175,1,2021-08-11,16,1,-58.38965623479,-34.625065104236,auto,LEVE
20613,LC-2021-0398210,1,2021-08-11,17,8,-58.469042243235,-34.672380419876,auto,LEVE
20614,LC-2021-0398230,1,2021-08-11,18,14,-58.420119387377,-34.581370448309,auto,LEVE
20615,LC-2021-0398278,1,2021-08-11,18,8,-58.470071151645,-34.681320415083,moto,LEVE
20616,LC-2021-0398335,1,2021-08-11,17,4,-58.38969739595,-34.63979930976,moto,LEVE
20617,LC-2021-0398354,1,2021-08-11,19,5,-58.423330970114,-34.613607687955,moto,LEVE
20618,LC-2021-0398364,1,2021-08-11,19,8,-58.437023955203,-34.65678379658,auto,LEVE
20619,LC-2021-0398448,1,2021-08-11,20,11,-58.512432152311,-34.591258302004,moto,LEVE
20620,LC-2021-0406723,1,2021-08-11,8,13,-58.465826800683,-34.559463317179,moto,LEVE
20621,LC-2021-0397435,1,2021-08-12,22,7,-58.457766198538,-34.617505287003,moto,LEVE
20623,LC-2021-0398903,1,2021-08-12,8,10,-58.504572508457,-34.633724810385,moto,LEVE
20624,LC-2021-0399069,1,2021-08-12,10,4,-58.393510318775,-34.642980149138,auto,GRAVE
20625,LC-2021-0399195,1,2021-08-12,10,1,-58.361730701624,-34.61913470372,auto,LEVE
20626,LC-2021-0399253,1,2021-08-12,8,4,-58.386526432177,-34.63717738137,moto,LEVE
20627,LC-2021-0399278,1,2021-08-12,11,15,-58.476280627134,-34.587908072876,auto,LEVE
20628,LC-2021-0399299,1,2021-08-12,11,15,-58.470868074796,-34.579344926625,transporte_publico,LEVE
20629,LC-2021-0399351,1,2021-08-12,11,7,-58.473904589905,-34.621189222471,moto,LEVE
20630,LC-2021-0399439,1,2021-08-12,12,3,-58.406314241004,-34.599656994679,moto,LEVE
20631,LC-2021-0399517,1,2021-08-12,12,6,-58.457411903177,-34.612869099448,moto,LEVE
20633,LC-2021-0399720,1,2021-08-12,14,6,-58.438593987158,-34.628717408277,moto,LEVE
20634,LC-2021-0399729,3,2021-08-12,14,8,-58.470474721965,-34.679423979202,moto,LEVE
20635,LC-2021-0399748,1,2021-08-12,16,3,-58.399278293328,-34.623417205287,moto,LEVE
20636,LC-2021-0399762,1,2021-08-12,12,13,-58.46108338471,-34.559898119475,moto,LEVE
20637,LC-2021-0399865,1,2021-08-12,16,12,-58.495814336336,-34.560287074469,moto,LEVE
20638,LC-2021-0399953,1,2021-08-12,17,11,-58.497990820285,-34.600720539578,moto,LEVE
20639,LC-2021-0399987,1,2021-08-12,10,13,-58.44927253743,-34.540486257714,moto,LEVE
20640,LC-2021-0400080,1,2021-08-12,18,1,-58.386157965049,-34.611088334287,moto,LEVE
20641,LC-2021-0400112,1,2021-08-12,16,3,-58.405472227484,-34.604562939849,moto,LEVE
20642,LC-2021-0400152,1,2021-08-12,18,10,-58.497944681813,-34.615650258298,moto,GRAVE
20643,LC-2021-0400208,1,2021-08-12,15,13,-58.458803701575,-34.556233610401,auto,LEVE
20644,LC-2021-0400225,1,2021-08-12,19,13,-58.458576302123,-34.549477247063,moto,LEVE
20645,LC-2021-0400466,1,2021-08-12,21,3,-58.394432797957,-34.62667868689,moto,LEVE
20646,LC-2021-0402076,1,2021-08-12,19,10,-58.496330686094,-34.623454678505,moto,LEVE
20647,LC-2021-0402805,1,2021-08-12,19,9,-58.478817125698,-34.657842829992,transporte_publico,LEVE
20648,LC-2021-0409228,1,2021-08-12,11,3,-58.406650265673,-34.600710195474,transporte_publico,LEVE
20650,LC-2021-0400618,1,2021-08-13,4,1,-58.38321988969,-34.613232807534,moto,LEVE
20651,LC-2021-0400739,1,2021-08-13,7,2,-58.389997945077,-34.585020720494,moto,LEVE
20652,LC-2021-0400791,3,2021-08-13,7,9,-58.508775218216,-34.669777099202,camion,LEVE
20653,LC-2021-0400901,1,2021-08-13,10,4,-58.375312922912,-34.647251297885,auto,LEVE
20654,LC-2021-0400942,1,2021-08-13,8,14,-58.417951659952,-34.573537962811,auto,LEVE
20655,LC-2021-0401000,1,2021-08-13,9,9,-58.475510095252,-34.654900300306,transporte_publico,LEVE
20656,LC-2021-0401005,2,2021-08-13,9,4,-58.419177548979,-34.647133296601,auto,LEVE
20657,LC-2021-0401110,3,2021-08-13,10,10,-58.50273261071,-34.637718382446,moto,LEVE
20658,LC-2021-0401116,2,2021-08-13,9,9,-58.500473286366,-34.669533842682,transporte_publico,LEVE
20659,LC-2021-0401119,1,2021-08-13,11,9,-58.481994616509,-34.643064742433,moto,LEVE
20660,LC-2021-0401189,2,2021-08-13,10,2,-58.402164320238,-34.586538886096,moto,LEVE
20661,LC-2021-0401214,1,2021-08-13,12,13,-58.452320397456,-34.56373308387,moto,LEVE
20662,LC-2021-0401216,1,2021-08-13,12,7,-58.471575513433,-34.626368617856,moto,LEVE
20663,LC-2021-0401243,1,2021-08-13,13,9,-58.486622145843,-34.64707651293,moto,LEVE
20665,LC-2021-0401310,1,2021-08-13,13,9,-58.481060773824,-34.653663342394,moto,LEVE
20666,LC-2021-0401330,1,2021-08-13,13,4,-58.363199703879,-34.63706462073,moto,LEVE
20667,LC-2021-0401399,1,2021-08-13,13,4,-58.362778576594,-34.634851437384,moto,LEVE
20668,LC-2021-0401416,2,2021-08-13,14,9,-58.496786456199,-34.646334914292,moto,LEVE
20669,LC-2021-0401465,1,2021-08-13,9,3,-58.403545585312,-34.628967600543,moto,LEVE
20670,LC-2021-0401509,1,2021-08-13,15,10,-58.529913785089,-34.625715138994,moto,LEVE
20671,LC-2021-0401517,1,2021-08-13,12,14,-58.432312296522,-34.571375367552,moto,LEVE
20672,LC-2021-0401535,1,2021-08-13,15,8,-58.439558318814,-34.678746943123,moto,LEVE
20673,LC-2021-0401543,1,2021-08-13,13,5,-58.415689007419,-34.630427652643,moto,LEVE
20674,LC-2021-0401597,2,2021-08-13,13,4,-58.426880791704,-34.653951241285,moto,LEVE
20675,LC-2021-0401601,1,2021-08-13,15,1,-58.361547442644,-34.623284196371,moto,LEVE
20676,LC-2021-0401635,1,2021-08-13,15,8,-58.477786282904,-34.691743255151,moto,LEVE
20677,LC-2021-0401763,1,2021-08-13,17,1,-58.386157965049,-34.611088334287,moto,LEVE
20678,LC-2021-0401786,1,2021-08-13,15,3,-58.405715967462,-34.605571238794,moto,LEVE
20679,LC-2021-0401893,1,2021-08-13,16,4,-58.396597388769,-34.651611177783,moto,LEVE
20680,LC-2021-0401908,1,2021-08-13,16,3,-58.405947557003,-34.6065457985,transporte_publico,LEVE
20681,LC-2021-0401979,1,2021-08-13,17,7,-58.457548165721,-34.640459679078,moto,LEVE
20682,LC-2021-0401995,1,2021-08-13,0,2,-58.414630286727,-34.597897398445,moto,LEVE
20684,LC-2021-0402046,1,2021-08-13,18,12,-58.481957961261,-34.552575306239,moto,LEVE
20685,LC-2021-0402072,2,2021-08-13,18,13,-58.468189805299,-34.548940819241,moto,LEVE
20686,LC-2021-0402106,2,2021-08-13,19,9,-58.516298025209,-34.656334071511,moto,LEVE
20687,LC-2021-0402130,2,2021-08-13,18,4,-58.420579091588,-34.653520531472,moto,LEVE
20688,LC-2021-0402138,1,2021-08-13,19,7,-58.460711291931,-34.647955623806,moto,LEVE
20689,LC-2021-0402213,1,2021-08-13,20,1,-58.382233829418,-34.626938657191,transporte_publico,LEVE
20690,LC-2021-0402217,1,2021-08-13,17,9,-58.52076049103,-34.65444328533,moto,LEVE
20691,LC-2021-0402764,1,2021-08-13,9,15,-58.450768435285,-34.588690532901,camion,LEVE
20692,LC-2021-0403482,1,2021-08-13,0,14,-58.430608695673,-34.592518781039,moto,LEVE
20693,LC-2021-0404079,1,2021-08-13,17,7,-58.459543736465,-34.631891224034,moto,LEVE
20695,LC-2021-0402479,2,2021-08-14,0,1,-58.390329218823,-34.618079511421,moto,LEVE
20696,LC-2021-0402495,1,2021-08-14,1,8,-58.467790104846,-34.695819900256,auto,LEVE
20697,LC-2021-0402497,3,2021-08-14,1,15,-58.498170135443,-34.591036203736,auto,LEVE
20698,LC-2021-0402556,1,2021-08-14,2,2,-58.404734813765,-34.598036362491,moto,LEVE
20699,LC-2021-0402618,1,2021-08-14,4,3,-58.40651582545,-34.629302755398,moto,LEVE
20701,LC-2021-0402751,1,2021-08-14,10,5,-58.411628060482,-34.63815758016,auto,LEVE
20702,LC-2021-0402759,1,2021-08-14,10,12,-58.486083335269,-34.568460213429,auto,GRAVE
20703,LC-2021-0402789,1,2021-08-14,10,12,-58.498089883898,-34.581056573282,moto,LEVE
20704,LC-2021-0402790,1,2021-08-14,8,1,-58.380254445457,-34.618501665839,moto,LEVE
20705,LC-2021-0402979,1,2021-08-14,12,4,-58.412985188072,-34.654796656805,auto,LEVE
20706,LC-2021-0403051,1,2021-08-14,13,15,-58.42993667909,-34.596926687834,camion,LEVE
20707,LC-2021-0403111,1,2021-08-14,13,12,-58.509930461176,-34.56919739421,moto,LEVE
20708,LC-2021-0403128,1,2021-08-14,15,9,-58.525766059083,-34.656887319301,auto,LEVE
20709,LC-2021-0403149,1,2021-08-14,13,11,-58.474189447735,-34.620496724202,moto,LEVE
20711,LC-2021-0403364,1,2021-08-14,15,12,-58.481706340621,-34.552656519119,moto,LEVE
20712,LC-2021-0403393,1,2021-08-14,18,15,-58.434510641779,-34.602306100438,auto,LEVE
20713,LC-2021-0403394,1,2021-08-14,18,4,-58.374303007564,-34.646985422226,moto,LEVE
20714,LC-2021-0403485,1,2021-08-14,21,15,-58.461046477106,-34.602371307902,moto,LEVE
20715,LC-2021-0403530,2,2021-08-14,19,12,-58.474753071598,-34.561803561916,moto,LEVE
20716,LC-2021-0403944,1,2021-08-14,18,4,-58.358889194603,-34.635319934704,transporte_publico,LEVE
20717,LC-2021-0404138,1,2021-08-14,18,1,-58.38321988969,-34.613232807534,moto,LEVE
20718,LC-2021-0404757,1,2021-08-14,6,15,-58.482501119197,-34.589893207738,moto,LEVE
20719,LC-2021-0405937,1,2021-08-14,17,12,-58.509930461176,-34.56919739421,auto,LEVE
20720,LC-2021-0403696,1,2021-08-15,1,15,-58.436617638394,-34.604282806148,auto,LEVE
20721,LC-2021-0403742,2,2021-08-15,1,4,-58.390928514258,-34.629326967998,moto,LEVE
20722,LC-2021-0403986,2,2021-08-15,12,8,-58.480151576045,-34.678836330571,moto,LEVE
20723,LC-2021-0404094,1,2021-08-15,15,6,-58.448648646121,-34.623528267903,moto,LEVE
20724,LC-2021-0404175,1,2021-08-15,16,1,-58.366360619975,-34.622507964985,moto,LEVE
20725,LC-2021-0404258,1,2021-08-15,17,8,-58.442487037603,-34.661017129613,moto,LEVE
20726,LC-2021-0404289,1,2021-08-15,18,6,-58.437332325473,-34.619767958624,moto,LEVE
20727,LC-2021-0404393,1,2021-08-15,20,1,-58.389442652975,-34.61784461801,moto,LEVE
20728,LC-2021-0404453,1,2021-08-15,22,12,-58.48250732522,-34.572082381343,moto,LEVE
20729,LC-2021-0404463,1,2021-08-15,23,9,-58.529942190033,-34.640559183402,moto,LEVE
20730,LC-2021-0405020,1,2021-08-15,16,3,-58.407218773035,-34.62321477391,moto,LEVE
20731,LC-2021-0404504,1,2021-08-16,0,15,-58.444786927029,-34.584513430402,moto,LEVE
20732,LC-2021-0404664,2,2021-08-16,7,5,-58.42760047425,-34.614373317853,moto,LEVE
20733,LC-2021-0404789,1,2021-08-16,9,6,-58.447886714698,-34.625390096839,moto,LEVE
20734,LC-2021-0404840,1,2021-08-16,10,11,-58.521694224294,-34.594716402862,moto,LEVE
20735,LC-2021-0404870,1,2021-08-16,7,1,-58.381263,-34.581731,auto,LEVE
20736,LC-2021-0404912,1,2021-08-16,12,4,-58.414008446397,-34.644695522995,moto,LEVE
20737,LC-2021-0404917,1,2021-08-16,12,4,-58.403241667308,-34.654419991042,moto,LEVE
20738,LC-2021-0404918,1,2021-08-16,12,12,-58.487373241361,-34.545116774571,auto,LEVE
20739,LC-2021-0405206,1,2021-08-16,17,2,-58.391894414417,-34.591763789413,moto,LEVE
20740,LC-2021-0405248,1,2021-08-16,16,8,-58.476090679156,-34.673608608159,moto,LEVE
20741,LC-2021-0405268,1,2021-08-16,14,9,-58.522027090469,-34.642678229149,moto,LEVE
20742,LC-2021-0405290,1,2021-08-16,17,10,-58.509173889426,-34.626431184803,moto,LEVE
20743,LC-2021-0405389,1,2021-08-16,19,6,-58.442253924765,-34.621294968235,moto,LEVE
20744,LC-2021-0405482,1,2021-08-16,22,7,-58.456542844709,-34.629645296527,moto,LEVE
20745,LC-2021-0422161,1,2021-08-16,21,1,-58.375616569391,-34.592806681632,moto,LEVE
20746,LC-2021-0405554,1,2021-08-17,1,14,-58.428685716607,-34.577485499359,moto,LEVE
20748,LC-2021-0405868,1,2021-08-17,8,5,-58.41951244951,-34.603319472068,moto,LEVE
20749,LC-2021-0405935,2,2021-08-17,7,1,-58.38417112932,-34.622184574822,auto,LEVE
20750,LC-2021-0405955,1,2021-08-17,9,11,-58.519117770109,-34.589282193913,moto,LEVE
20751,LC-2021-0406057,1,2021-08-17,9,4,-58.35695639121,-34.627774950861,auto,LEVE
20752,LC-2021-0406158,1,2021-08-17,10,1,-58.366294836312,-34.612111920553,auto,LEVE
20753,LC-2021-0406174,1,2021-08-17,9,12,-58.490061845812,-34.574078886038,auto,LEVE
20756,LC-2021-0406452,2,2021-08-17,10,14,-58.423797894888,-34.571775681841,moto,GRAVE
20757,LC-2021-0406577,1,2021-08-17,11,1,-58.381263,-34.581731,moto,LEVE
20758,LC-2021-0406615,1,2021-08-17,12,3,-58.401926627308,-34.604617058195,moto,LEVE
20761,LC-2021-0406932,1,2021-08-17,16,9,-58.479297801633,-34.642050254152,moto,LEVE
20762,LC-2021-0407057,1,2021-08-17,15,12,-58.48692662975,-34.577088113093,moto,LEVE
20763,LC-2021-0407073,1,2021-08-17,14,9,-58.513515414062,-34.651075334885,moto,LEVE
20764,LC-2021-0407102,1,2021-08-17,17,3,-58.400424056041,-34.623561746559,moto,LEVE
20765,LC-2021-0407332,1,2021-08-17,17,10,-58.511444763556,-34.634475256398,moto,LEVE
20766,LC-2021-0407334,1,2021-08-17,16,14,-58.402635393006,-34.578222036141,moto,LEVE
20767,LC-2021-0407406,1,2021-08-17,16,2,-58.388150752433,-34.59935391629,moto,LEVE
20768,LC-2021-0407562,1,2021-08-17,16,9,-58.512638240508,-34.665682678943,moto,LEVE
20769,LC-2021-0407664,1,2021-08-17,22,5,-58.416369717088,-34.622445389293,moto,LEVE
20772,LC-2021-0407831,1,2021-08-18,1,9,-58.522139196504,-34.656629683652,moto,LEVE
20773,LC-2021-0407879,1,2021-08-18,5,9,-58.528387220787,-34.650764850887,moto,LEVE
20774,LC-2021-0408263,1,2021-08-18,10,15,-58.464229979886,-34.575500646995,auto,LEVE
20775,LC-2021-0408347,1,2021-08-18,10,9,-58.480409504028,-34.654800133149,moto,LEVE
20776,LC-2021-0408370,1,2021-08-18,12,10,-58.503452284106,-34.643858742028,moto,LEVE
20777,LC-2021-0408525,1,2021-08-18,12,15,-58.492907996304,-34.597067301924,transporte_publico,LEVE
20778,LC-2021-0408635,1,2021-08-18,12,14,-58.418785344789,-34.586922393252,transporte_publico,LEVE
20779,LC-2021-0408821,1,2021-08-18,13,2,-58.388423688293,-34.595763957474,moto,LEVE
